,0
4245,12887.69303255668
15299,-17436.374538965523
1350,-7791.027451550588
7200,-1135.8456037375145
8037,-1517.7526744739152
18689,-9505.993654665537
15513,-26137.35102998512
5945,2105.3521684538573
16256,-20224.96405124152
15518,-7230.696344405413
5453,-14826.466638687532
4828,-12160.79577442864
7781,-16586.97186467843
7916,-4834.229121608194
11832,-19028.33525434183
2450,-7851.8677102508955
7664,-8165.660297485068
4800,-9434.197561505716
16818,-11243.361738874577
7326,-3641.5110871358775
7152,27804.344057761133
7820,21393.38450316945
5893,3431.94516313076
15074,-6318.716998562217
5995,339.35290527017787
12687,9110.918482245412
17998,-1342.388753685169
17781,-8285.487280697096
828,-7251.390956987161
12552,-1185.9466698486358
18735,-12682.29096222762
19235,-258.5073971590027
13362,-4402.568704832811
18782,-2384.8609191011637
5550,3090.0494080204517
13901,31167.54437638214
3522,4578.9295384781435
7749,237462.48131048633
971,-801.409365140833
5764,-15195.217487453017
11251,-23531.199426022824
11097,-14842.314109542407
15480,5674.126883985009
18472,-783.7095293807797
8994,-11845.00431258278
13135,3247.4850932480767
9400,5602.011509905569
2312,-2066.42845923407
14442,8749.084648420103
13367,-6195.33018771885
11517,6471.517962196842
13505,-8271.398286985699
2585,-4006.748997919727
4269,-9734.350934292655
251,430.54799959622324
8141,-1708.0395869994536
322,10005.86072478164
11553,29342.36615178315
3784,1630.7693208623677
10381,4578.24189628521
11054,-12083.497347209603
19112,-17275.41216472024
13876,-14592.544529976323
13327,-7971.229121608194
2414,-2985.0953310229816
2129,-3918.9480105321854
4510,-3057.02763305977
5380,-4319.5464117531665
17606,7444.7449848996475
12751,4452.250084711704
9575,-11580.817146318499
9129,-14907.04448620975
467,2431.4153431686573
2065,-20766.410116717685
11550,7319.542557470035
9444,-2040.7095293807797
10241,-8.156725956592709
5466,4876.511330709327
9397,-11736.289014614187
10078,-7418.247343918774
9767,-23037.230090421624
5815,4755.989910488948
1768,-2343.3643987146206
1624,9553.59726135619
4816,6028.287792639807
11290,-6824.072260764893
9893,9398.084648420103
10654,-4692.623187106568
8725,3390.4355645366013
16174,-11912.496980605181
14266,12276.346654392779
11625,-7430.431715994608
14586,-3968.987861835398
1443,-7009.673089666758
16137,12668.239861777984
17056,20479.139150056522
8785,-10770.771281829104
6765,13367.314277058002
7949,-4753.491697751917
9545,8628.890148794279
17782,-13296.443279879633
2910,-3683.4820430888794
10113,5162.305932827294
16947,-2140.9263854394667
7881,-14401.528453801759
8765,10406.64635770116
379,-4588.675811632071
11762,5701.3424866073765
16475,-16173.248181706294
13462,-6210.814285468776
7567,9536.124027402606
16728,-4077.2421567714773
13295,-1662.3509342926554
5865,3199.864511205349
9926,-7000.944207920693
7053,-2520.145112093538
1807,-13286.148802070413
15654,15118.387751060538
1427,-15300.57695477549
15827,-4454.591406673193
7806,2299.703882121481
16678,-27847.331156532746
14091,2693.1431305161677
8272,8802.084648420103
928,6001.567188640125
9818,2471.2365410984494
718,3421.1901458790526
35,4032.018049858045
2277,-2870.2473439187743
7142,14380.387232324108
13806,-4937.026989385951
59,-1703.323099614121
16332,-12869.89130396396
16146,-15376.532782105729
12802,-1140.7915224437602
7771,-14592.544529976323
323,950.2721267952584
14834,50039.53089999268
2020,-4707.47752461303
12103,-4060.4571007192135
2712,-48.077753867488354
4165,4557.412656399887
5268,21624.810575829353
6066,-7754.4109694212675
6421,-12067.342658442445
3251,-5378.383332973812
9313,-5178.184074671473
2250,3694.8873121310025
2448,-20679.501001672354
16107,6792.247325526085
14202,-16732.197501732502
2325,23128.387846753
16275,-20679.501001672354
2677,-4326.685641320888
2152,7874.066643427126
9068,-389.12851766170934
2878,-9086.256346093956
18963,-13578.88945174031
14363,-8054.119137461763
16434,-5801.42838527821
7717,-9433.844763954636
5440,22645.387751060538
7026,7277.589978975244
16111,707.7039568480104
10470,26548.31058708066
10733,14954.739059164654
8164,59824.86154278973
2039,8631.985177936032
6725,-2653.981950141955
13904,-14364.269986013416
17969,-2854.840538374614
2232,12993.333500057925
2255,-10653.350934292655
12143,9080.444028506987
12160,-13768.875966067426
16809,-11041.557494465262
7870,7160.56410768209
9390,-4081.21780819213
6814,-15386.863662704825
10753,1864.0693517471664
3623,-6878.5193536640145
17325,-2991.791113106534
14196,6303.22896312736
18265,9527.520935131237
3314,-9323.592521630693
1729,12269.669350116514
14420,-10078.63384181587
423,4943.711627012119
5094,-4521.008968717419
10354,8815.441351423971
10830,9568.467217894271
6110,10465.970879286528
738,-1835.7328864592128
15782,-31931.428483797703
19161,46593.98832418537
6913,1607.9903442244977
19019,-1874.7798179201782
5250,19058.547999596223
14477,-3439.169065897353
16706,3256.297173726838
409,-18207.828030202072
8294,-6919.1185272159055
4246,-12701.861560246442
2483,-1716.8731238935143
9243,-4459.212951567024
5157,-10310.87500457419
7270,2937.445123872254
4293,-2028.7095293807797
9835,4981.851197929587
17799,-8651.310050278902
18073,-4685.348369626328
5792,1026.4743155632168
8377,1041.0156703637913
8046,3340.774165900424
14267,10415.907835102174
17067,-11696.255953982007
7109,-117.41202431824058
9098,-14534.751821813174
7003,4581.655864586588
5227,-1164.7697324566543
16576,-732.1238028085791
12227,5729.115653017536
18688,-9824.996465826407
16889,-16020.957645096816
12831,13173.384949436877
217,-5783.941990358289
12379,-1167.9239163789898
9558,-4998.3145747636445
3941,-2220.045944751706
10030,-7158.213935573585
4436,10010.673395576421
2405,-13377.662787517067
17489,13655.546189983375
11471,-5854.691066578962
18456,-343.3238330096938
14228,-433.8340316293761
7919,-7172.434998406097
9515,17096.31058708066
14327,-17041.23418823071
